공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
(주)바이오녹스 인허가(RA)팀 채용공고,(주)바이오녹스,등록일 23/09/12,채용시,경남 양산시,신입·경력,석사↑,정규직,,"제약/바이오, 연구소 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46561011&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[의료 AI] Medical Writer,(주) 에이아이트릭스,수정일 23/10/04,채용시,서울 서초구,경력3년↑,대졸↑,정규직,,"간호사, CRA(임상연구원), CRM(임상연구전문가), 임상시험, 소프트웨어개발 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686479&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
(주)한국의약연구소 임상모니터링요원(CRA) 경력사원 모집,(주)한국의약연구소,수정일 23/10/04,~ 10/15(일),서울 서초구,경력1년↑,학력무관,정규직,,"CRA(임상연구원), 제약QA, CRM(임상연구전문가), CRM(임상연구전문가), 임상개발 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46680559&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[바이오벤처] 연구개발/임상개발/사업개발 신입 및 경력 모집,(주)코넥스트,수정일 23/10/06,채용시,대구 동구,경력무관,대졸↑,정규직,,"마케팅전략, 마케팅기획, 의약외품연구, 마케팅, 임상개발 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46708168&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
AI 연구원,(주)스카우트파트너스,등록일 23/09/27,내일마감,서울 강남구,경력무관,대졸↑,정규직,,"GCP, 모델링, Keras, AWS, Tensorflow 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667335&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[한국얀센] Sr. Clinical Research Associate,한국존슨앤드존슨메디칼(주),등록일 23/10/10,채용시,서울 용산구,경력3년↑,대졸↑,정규직,,"CRC(연구간호사), CRM(임상연구전문가), CRA(임상연구원), CRC(연구간호사), CRM(임상연구전문가) 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46731526&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[자율주행/서울] Robotics SW Engineer,(주)아데코코리아,등록일 23/10/05,~ 11/04(토),서울 성동구,경력5년↑,대졸↑,정규직,,"GCP, AI(인공지능), Python, 알고리즘, S/W 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697557&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
(주)한국의약연구소 프로젝트 관리자(PM) 경력사원 모집,(주)한국의약연구소,수정일 23/10/04,~ 10/15(일),경기 성남시 중원구,경력3년↑,학력무관,정규직,,"CRA(임상연구원), 제약QA, CRM(임상연구전문가), CRM(임상연구전문가), 임상개발 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46680529&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[대기업계열사] Sr. Security Engineer,㈜벤처피플,등록일 23/10/11,~ 11/10(금),서울 강남구,경력 15~20년,대졸↑,정규직,,"GCP, AWS, Azure, Linux, 정보보안 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46736829&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
(주)한국의약연구소 영업/마케팅 신입 및 경력 모집,(주)한국의약연구소,수정일 23/10/04,~ 10/15(일),경기 성남시 중원구,신입·경력,학력무관,정규직,,"홍보, 마케팅전략, 콘텐츠마케팅, 마케팅기획, 서무 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46680503&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[외국계 IT 기업] DevOps CI/CD 개발 및 운영,헌터스그룹(주),등록일 23/10/02,~ 11/01(수),서울 강남구,경력5년↑,대졸↑,정규직,,"GCP, S/W, Git, DevOps, AWS 외 등록일 23/10/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46674616&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[글로벌 유니콘기업] Site Reliability Engineer Manager,(주)글로벌스카우트,등록일 23/10/06,~ 11/05(일),서울 서초구,경력 5~15년,대졸↑,정규직,,"GCP, 유지보수, SaaS, 모델링, AWS 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46707886&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
데이터 엔지니어 모집,반석써치(주),등록일 23/10/09,~ 11/08(수),서울 강남구,경력2년↑,대졸↑,정규직,,"GCP, SQL, Python, Apache, Kafka 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46717129&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[지냄] 서울 Office에서 백엔드 개발자를 모십니다:),(주)지냄,등록일 23/09/25,~ 10/25(수),서울 강남구,경력3년↑,학력무관,정규직,,"GCP, AWS, 클라우드, Linux, MySQL 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46651545&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[성수/코스피상장/정규직] 데이터베이스관리자(DBA) 채용,(주)사람인에이치에스,수정일 23/10/11,~ 10/25(수),서울 성동구,경력 10~15년,대졸↑,정규직,,"GCP, 유지보수, SQL, 정보통신, 모델링 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46644727&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
마이크로소프트MS Office365 [기술지원 엔지니어] 재택/연봉협의,에이스휴먼파워(주),등록일 23/09/22,~ 10/22(일),서울 서초구,경력1년↑,고졸↑,정규직,,"GCP, 유지보수, 정보통신, IaaS, ASP 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46634461&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[리걸테크기업] Senior Frontend Engin,(주)에스유스카우트,등록일 23/10/04,~ 10/18(수),서울 강남구,경력 6~10년,초대졸↑,정규직,,"GCP, Redis, Spring, Python, Angular 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686950&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
"[휴사이언스]임상 관리팀 경력 채용 (CRC, CRA우대)",주식회사 휴사이언스,등록일 23/09/18,~ 10/18(수),경기 광명시,경력 2~15년,초대졸↑,정규직,,"검진센터, 진단검사의학과, 병리과, 임상병리사, 바이오 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46598249&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
Private Cloud엔지니어 / AWS 컨설턴트 경력채용,(주)메이븐앤컴퍼니,등록일 23/10/05,~ 11/04(토),서울 서초구,경력3년↑,대졸↑,정규직,,"GCP, 유지보수, 아키텍쳐, VMware, AWS 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46692216&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[헤드헌팅/채용] DevOps Engineer (Web3/Blockchain 플랫폼),리플라이랩(주),등록일 23/10/11,~ 11/10(금),서울 강남구,경력 3~9년,대졸↑,계약직,,"GCP, DevOps, AWS, 클라우드, Azure 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46736084&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[코스닥] 데이터 엔지니어,(주)에이치알비즈코리아,등록일 23/09/27,내일마감,서울 성동구,경력2년↑,대졸↑,정규직,,"GCP, SQL, Python, Apache, Kafka 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46668275&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
RF통신부품업체 IT운영관리 경력직(2년-9년) 채용,(주)소셜써치코리아,등록일 23/10/11,채용시,서울 강남구,경력 2~9년,초대졸↑,정규직,,"GCP, 자산관리, H/W, 보안관제, AWS 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732022&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
업계 1위 대기업 전사 IT 개발자(서버) 과장/차장급 모집,(주)헬로서치,등록일 23/09/30,~ 10/30(월),서울 강남구,경력5년↑,학력무관,정규직,,"GCP, IoT, Git, DevOps, AWS 외 등록일 23/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670881&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[리걸테크기업] Senior DevOps Enginee,(주)에스유스카우트,등록일 23/10/04,~ 10/18(수),서울 강남구,경력5년↑,초대졸↑,정규직,,"GCP, Redis, Spring, Python, Angular 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686966&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[리걸테크기업] Senior Backend Engine,(주)에스유스카우트,등록일 23/10/04,~ 10/18(수),서울 강남구,경력 6~10년,초대졸↑,정규직,,"GCP, Redis, Spring, Python, Angular 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686936&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
업계 1위 대기업 IOT개발 과장/차장급 모집,(주)헬로서치,등록일 23/09/30,~ 10/30(월),서울 강남구,경력5년↑,학력무관,정규직,,"GCP, IoT, Git, DevOps, AWS 외 등록일 23/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670869&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[리걸테크기업] Machine Learning Engi,(주)에스유스카우트,등록일 23/10/04,~ 10/18(수),서울 강남구,경력3년↑,초대졸↑,정규직,,"GCP, Redis, Spring, Python, Angular 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46687114&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[대한항암요법연구회] CRA 신입/경력 채용,사단법인 대한항암요법연구회,수정일 23/09/18,채용시,서울 성동구,신입·경력,대졸↑,정규직,,"CRA(임상연구원), CRC(연구간호사), CRC(연구간호사), 임상시험, 임상시험 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46273706&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[코스닥IT기업]AWS 솔루션아키텍트 엔지니어 경력 채용,(주)메이븐앤컴퍼니,등록일 23/10/11,~ 11/10(금),서울 서초구,경력3년↑,대졸↑,정규직,,"GCP, AWS, 클라우드, Azure, 네트워크 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732124&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
(MNCs) 플랫폼 Back-End 개발/운영,제이앤피에이치알컨설팅,등록일 23/10/03,~ 10/22(일),서울 강남구,경력 4~15년,초대졸↑,정규직,,"GCP, Spring, SQL, Python, Kafka 외 등록일 23/10/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46674799&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
서버 개발(게임 퍼블리싱 플랫폼)/경력,FORTISPTS Partners,수정일 23/10/06,~ 10/21(토),서울 강남구,경력3년↑,대졸↑,정규직,,"GCP, 유지보수, 아키텍쳐, API, 모델링 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46710453&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
유명중견교육그룹 데이터엔지니어 3명 대리과장차장,HR컨설팅(주),수정일 23/09/28,~ 10/25(수),서울 성동구,경력5년↑,대졸↑,정규직,,"GCP, SQL, Python, Apache, Kafka 외 수정일 23/09/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46643384&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[건대/월291~416만/정규직] 유명기업 웹개발 경력직 채용,템프인(주),수정일 23/10/11,~ 10/22(일),서울 광진구,경력2년↑,초대졸↑,정규직,,"GCP, 유지보수, 풀스택, Spring, SpringBoot 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46633417&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
"Back-end, Web 개발 경력",디퍼런트에이치알,등록일 23/10/09,~ 11/08(수),경기 성남시 분당구,경력1년↑,학력무관,정규직,,"유지보수, 헬스케어, Spring, MariaDB, API 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718743&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[동탄/코스닥] IT 전산관리 경력직,위키에이드,등록일 23/10/02,~ 11/01(수),경기 화성시,경력2년↑,초대졸↑,정규직,,"GCP, 유지보수, .NET, H/W, MSSQL 외 등록일 23/10/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46673022&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[머신러닝 AI ] Backend Engineer,(주)에스유스카우트,등록일 23/10/04,~ 10/17(화),서울 서초구,경력5년↑,대졸↑,정규직,,"GCP, PostgreSQL, Python, API, Kafka 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46680904&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
"스타트기업 Back-end,Web 개발 주임,대리,과장급 구함(굿커리어)",굿커리어,수정일 23/10/09,~ 11/02(목),경기 성남시 분당구,경력3년↑,초대졸↑,정규직,,"유지보수, 풀스택, 헬스케어, Spring, MariaDB 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46675928&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
AWS 솔루션아키텍트 엔지니어,디케이파트너스,등록일 23/09/29,~ 10/29(일),서울 서초구,경력 3~10년,초대졸↑,정규직,,"GCP, AWS, Azure, 클라우드, 네트워크 외 등록일 23/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46669843&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[리걸테크기업] Data Engineer,(주)에스유스카우트,등록일 23/10/04,~ 10/18(수),서울 강남구,경력3년↑,초대졸↑,정규직,,"GCP, Redis, Spring, Python, Angular 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686984&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[서울역/연봉협의/정규직] 유명기업 웹개발 경력직 채용,템프인(주),수정일 23/10/11,~ 11/04(토),서울 중구,경력3년↑,초대졸↑,정규직,,"GCP, 유지보수, 풀스택, Spring, SpringBoot 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46694317&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[국내컨텐츠플랫폼기업] DBA 경력직 채용,휴먼인써치,등록일 23/10/11,~ 11/10(금),서울 성동구,경력 10~15년,대졸↑,정규직,,"GCP, AWS, MySQL, 클라우드, PL/SQL 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46736241&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[1000대기업] AI/자율주행 플랫폼 IT서비스기획(웹/앱),(주)키스템프그룹,등록일 23/10/10,~ 10/17(화),서울 서초구,경력 7~17년,대졸↑,정규직,,"GCP, 헬스케어, SQL, Python, 모델링 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46727462&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[IT 솔루션 전문기업] 풀스텍 (백엔드/프론트엔드) 개발,(주)비에이블컨설팅그룹,등록일 23/10/01,~ 10/31(화),서울 영등포구,경력3년↑,초대졸↑,정규직,,"GCP, 유지보수, 풀스택, Spring, PostgreSQL 외 등록일 23/10/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46671864&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
디지털마케팅 데이터분석 전문가 (국내 최고대기업 계열),(주)스카우트,수정일 23/10/11,채용시,서울 강남구,경력4년↑,대졸↑,정규직,,"GCP, NLP(자연어처리), SQL, Python, 리서치 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46675528&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[금융대기업계열사] Data Engineer 경력직 채용,휴먼인써치,수정일 23/10/11,~ 11/05(일),서울 서초구,경력3년↑,대졸↑,정규직,,"GCP, 아키텍쳐, SQL, Python, API 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46707598&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
교육분야 대기업 상장사 - 데이터 엔지니어,피앤오파트너스,등록일 23/10/04,~ 11/03(금),서울 성동구,경력 2~12년,대졸↑,정규직,,"GCP, 아키텍쳐, SQL, Python, Apache 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46685559&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
C118 - 도쿄 시스템 엔지니어 경력자 채용,(주)리크루트재팬,수정일 23/09/21,~ 10/21(토),일본 일본,경력,초대졸↑,정규직,"4,000 만원","GCP, AWS, Java, PHP, 네트워크 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46626863&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
Data Scientist 리더급 (책임급) - 최고 대기업,(주)피플케어코리아,등록일 23/10/11,~ 11/10(금),서울 영등포구,경력7년↑,대졸↑,정규직,,"GCP, SQL, Python, Pytorch, 모델링 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732557&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
(국내 대기업) IoT플랫폼 백엔드 개발 담당,(주)투비파트너즈,수정일 23/10/10,~ 10/14(토),서울 서초구,경력7년↑,대졸↑,정규직,,"GCP, DBMS, IoT, AWS, 클라우드 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46715172&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[글로벌 임플란트 중견기업] 백엔드 SW개발 (2년 이상),에이치알포유(주),등록일 23/10/07,~ 10/13(금),서울 금천구,경력 2~8년,대졸↑,정규직,,"GCP, 풀스택, PostgreSQL, CSS3, 보험청구 외 등록일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46715107&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[물류대기업] Data Scientist (경력8년 - 15년),파워에이치알,수정일 23/10/11,~ 11/03(금),서울 종로구,경력 12~19년,대졸↑,정규직,,"AI(인공지능), SQL, Python, 모델링, 알고리즘 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46679906&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
금융시스템 웹 개발자(대형 SI회사),(주)엔엠에스컨설팅,등록일 23/09/29,채용시,서울 중구,경력3년↑,대졸↑,정규직,,"GCP, Kotlin, Swift, SI개발, Git 외 등록일 23/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670196&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[우량 코스닥 상장사] IT 인프라 운영 및 관리,(주)커리어라이즈,수정일 23/09/26,오늘마감,서울 강남구,경력 2~9년,초대졸↑,정규직,,"GCP, 유지보수, AWS, 클라우드, DLP 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46660522&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[글로벌 임플란트 중견기업] 풀스택 SW개발 (2년 이상),에이치알포유(주),등록일 23/10/07,~ 10/13(금),서울 금천구,경력 2~10년,대졸↑,정규직,,"GCP, 풀스택, PostgreSQL, R, S/W 외 등록일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46715101&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[금융서비스플랫폼] DevOps Engineer,(주)핀커스코리아,등록일 23/10/08,~ 11/07(화),서울 강남구,경력3년↑,학력무관,정규직,,"GCP, 풀스택, SQL, Python, React 외 등록일 23/10/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46716500&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
글로벌 헬스케어 유통기업 QA 경력직 채용,(주)커리어앤스카우트,수정일 23/10/11,채용시,경기 화성시,경력5년↑,대졸↑,정규직,,"제약QA, 바이오 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46734229&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[대기업] Senior Security Engineer (차부장급),(주)글로벌스카우트,등록일 23/10/11,~ 11/10(금),경기 수원시 권선구,경력 10~17년,대졸↑,정규직,,"IaaS, 알고리즘, ICT컨설팅, AWS, Azure 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46739078&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
"[외국계] 개발 , SalesForce [ 경력 , 3년 이상]",파워에이치알,등록일 23/10/10,채용시,서울 강남구,경력3년↑,대졸↑,정규직,,"GCP, AWS, Java, Azure, Javascript 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46719589&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
"(국내 AI,자율주행 플랫폼 중견그룹 계열사) AI개발 데이터",엘림써치,등록일 23/10/08,~ 11/07(화),서울 서초구,경력7년↑,대졸↑,정규직,,"GCP, ABAP, AIX, Ajax, SQL 외 등록일 23/10/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46716167&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
"IT 영업(Cloud, CDN) - IT 대기업",피엔씨서치,수정일 23/10/09,~ 11/02(목),서울 영등포구,경력 3~15년,대졸↑,정규직,,"GCP, ICT컨설팅, AWS, IT영업, 클라우드 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46676349&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
대기업카드사 정보보호시스템 구축기획운영,에버브레인 컨설팅(주),등록일 23/10/07,~ 11/06(월),서울 종로구,경력 8~12년,대졸↑,정규직,,"GCP, ISMS, AWS, 클라우드, Azure 외 등록일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46714583&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[국민대표 SW 전문기업] IT 인프라 엔지니어,(주)비에이블컨설팅그룹,등록일 23/09/26,오늘마감,서울 서초구,경력 5~15년,초대졸↑,정규직,,"GCP, 유지보수, SQL, MariaDB, Python 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46653684&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
