공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
IT사업부 AI(인공지능)개발자,엔셀 주식회사,수정일 23/09/27,~ 10/27(금),경기 성남시 분당구,신입,대졸↑,정규직,,"머신러닝, Tensorflow, 빅데이터, AI(인공지능), Python 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46664008&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[신입] 딥러닝 알고리즘 엔지니어,블루닷(주),등록일 23/09/06,상시채용,서울 강남구,신입·경력,대졸↑,정규직,,"머신러닝, AI(인공지능), Python, Pytorch, 알고리즘 외 등록일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46523966&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[TEXTNET] Google Cloud Platform 기반 ML/AI 엔지니어,(주)스피링크,등록일 23/09/18,~ 10/18(수),서울 용산구,경력3년↑,대졸↑,정규직,,"머신러닝, 메타버스, Python, Pytorch, 정보통신 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46602075&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"Deep Learning Researcher AI 딥러닝 연구원, CV 연구원 (Computer Vision, 병역특례 전문연구원 가능)",(주)클레온,등록일 23/09/07,상시채용,서울 중구,경력 2~10년,석사↑,정규직,,"머신러닝, 알고리즘, R, Tensorflow, 블록체인 외 등록일 23/09/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46533258&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
머신러닝 연구원/엔지니어 (음성),(주)에이아이파크,수정일 23/09/27,상시채용,서울 마포구,경력 3~10년,대졸↑,정규직,,"머신러닝, 알고리즘, Tensorflow, 블록체인, 빅데이터 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45867562&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[인텔리전스랩스] 데이터 분석가 (넥슨 플랫폼),(주)넥슨,등록일 23/09/27,채용시,경기 성남시 분당구,경력무관,학력무관,정규직,,"머신러닝, 모델링, GCP, R, Spark 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667497&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[2023년] 제조 빅데이터 수집분석 솔루션개발자 (Java 고급),(주)두플,수정일 23/10/11,채용시,경기 성남시 분당구,경력 5~15년,학력무관,정규직,,"머신러닝, 장비제어, AI(인공지능), SpringBoot, API 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46720630&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"[코스닥상장사] 엑셈 데이터 사이언티스트 (경력 5년이상, 과장급)",(주)엑셈,수정일 23/08/29,상시채용,서울 강서구,경력 5~10년,학력무관,정규직,,"머신러닝, SE(시스템엔지니어), 알고리즘, 클라우드, 빅데이터 외 수정일 23/08/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45341375&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[부산/경력 무관] 데이터분석팀 - 웹 개발자,트리노드 주식회사,등록일 23/09/19,채용시,부산 해운대구,경력무관,학력무관,정규직,,"머신러닝, AWS, Linux, Bootstrap, WAS 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46608857&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"아이트럭에서 머신러닝 신입, 초급 개발자를 모십니다 :)",(주)아이트럭,수정일 23/09/15,상시채용,서울 서초구,신입·경력,초대졸↑,정규직,,"머신러닝, Pandas, Python, numpy, 모바일APP 수정일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46423678&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"DA(데이터 분석가, Google Analytics)",(주)위메이드,등록일 23/08/30,~ 11/29(수),경기전체,경력 2~10년,학력무관,정규직,,"머신러닝, 메타버스, SQL, Python, RDBMS 외 등록일 23/08/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469899&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
Data-centric 기반 딥러닝 연구/개발(Data Scientist),(주)에이모,등록일 23/08/03,상시채용,경기전체,경력 4~10년,대졸↑,정규직,,"머신러닝, AI(인공지능), Python, Pytorch, SE(시스템엔지니어) 외 등록일 23/08/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46282278&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[주4.5일근무] 인공지능연구소 딥러닝 연구개발자 채용,(주)인라이플,등록일 23/10/05,~ 11/04(토),서울 구로구,경력3년↓,석사↑,정규직,,"머신러닝, AI(인공지능), Ajax, TTS, Python 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46699736&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
NLP(자연어 처리) 딥러닝 개발자,(주)애니펜,등록일 23/08/16,~ 10/15(일),경기 성남시 분당구,경력무관,학력무관,정규직,,"머신러닝, 영상처리, Tensorflow, 음성인식, 클라우드 외 등록일 23/08/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46366972&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"머신비전 개발자 , C/C++/C#, OpenCV, MIL, PYTHON, 딥러닝",(주)핸디비전,수정일 23/09/16,~ 10/16(월),경기 용인시 기흥구,경력무관,초대졸↑,정규직·계약직,,"머신러닝, AI(인공지능), OpenCV, Python, OpenGL 외 수정일 23/09/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46379874&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"DA(데이터 분석가, 블록체인)",(주)위메이드,등록일 23/08/30,~ 11/29(수),경기전체,경력 1~10년,학력무관,정규직,,"머신러닝, 메타버스, SQL, Python, 모델링 외 등록일 23/08/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469404&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
인공지능 AI 와 빅데이터 분석 프로그램 개발자 모집,(주)더원테크,수정일 23/10/04,~ 10/18(수),서울 금천구,경력무관,대졸↑,정규직,,"머신러닝, PostgreSQL, ETL, SQL, Python 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46602829&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
솔루션 컨설턴트,(주)와이즈넛,등록일 23/06/27,상시채용,경기전체,경력 5~20년,학력무관,정규직,,"머신러닝, 사업관리, 아키텍쳐, Spring, SpringBoot 외 등록일 23/06/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46014426&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
AI / ML Engineer 채용(경력),제니스앤컴퍼니(주),등록일 23/09/07,~ 11/06(월),서울 강남구,경력3년↑,고졸↑,정규직,,"클라우드, Azure, Django, 빅데이터, 솔루션 외 등록일 23/09/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46533151&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
AI(딥러닝) 연구 및 개발,(주)뉴로다임,수정일 23/04/10,상시채용,서울 성동구,신입·경력,대졸↑,정규직,,"머신러닝, Keras, SE(시스템엔지니어), Tensorflow, Linux 외 수정일 23/04/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41005800&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[전문연구요원] AI 비전 딥러닝 개발자 모집,라온피플(주),등록일 23/10/04,~ 10/31(화),경기 성남시 분당구,경력무관,학력무관,정규직·전문연구요원,,"머신러닝, AI(인공지능), OpenCV, Python, Pytorch 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46677690&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
Front-end Developer (클라우드 최적화),오케스트로(주),수정일 23/07/04,상시채용,서울전체,경력 2~10년,학력무관,정규직,,"머신러닝, API, HTML5, React, Git 외 수정일 23/07/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44349001&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"IT 보안솔루션 개발자 채용(백엔드개발, 프론트엔드개발)",(주)엑스큐어넷,수정일 23/10/11,~ 10/17(화),서울 은평구,경력 1~15년,초대졸↑,정규직,,"머신러닝, 유지보수, Spring, 모델링, React 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46382273&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[경력] 딥러닝 알고리즘 엔지니어,블루닷(주),수정일 23/03/31,상시채용,서울 강남구,경력 3~12년,대졸↑,정규직,,"머신러닝, AI(인공지능), Python, Pytorch, 알고리즘 외 수정일 23/03/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45119339&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
Backend Engineer,(주)데이터메이커,수정일 23/05/30,상시채용,대전전체,경력 3~15년,학력무관,정규직,,"머신러닝, Redis, Spring, PostgreSQL, Python 외 수정일 23/05/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42303412&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
지능형 클라우드 R&D 연구원,오케스트로(주),수정일 23/08/22,상시채용,서울전체,신입·경력,석사↑,정규직,,"머신러닝, AI(인공지능), SQL, Python, 알고리즘 외 수정일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44349035&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
[병역특례] 데이터분석 담당 산업기능요원 모집,넛지헬스케어(주),등록일 23/09/14,상시채용,서울 강남구,신입·경력,학력무관,정규직,,"머신러닝, 헬스케어, SQL, Python, SE(시스템엔지니어) 외 등록일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46584359&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
지능형 클라우드 R&D 연구원(전문연구요원),오케스트로(주),수정일 23/08/22,상시채용,서울전체,경력 1~5년,학력무관,정규직,,"머신러닝, Python, SE(시스템엔지니어), 알고리즘, GCP 외 수정일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46126550&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2e455453-9b28-4aee-a2dd-3fc696698b52
"[서울] 데이터분석(시계열 데이터 분석, Data Scientist)",(주)인터엑스,수정일 23/09/22,상시채용,서울전체,경력 2~5년,학력무관,정규직,,"머신러닝, AI(인공지능), Python, Pytorch, SaaS 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45410526&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
Data Engineer,오케스트로(주),등록일 23/08/31,상시채용,서울전체,경력 3~10년,학력무관,정규직,,"머신러닝, ETL, SQL, Python, Kafka 외 등록일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46479455&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
[정규직] (주)이지서티 인공지능 SW 개발자 채용,주식회사 이지서티,등록일 23/10/10,~ 11/09(목),서울 강남구,경력3년↑,대졸↑,정규직,,"머신러닝, AI(인공지능), Ajax, Python, API 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46721536&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
"Microsoft Technology(SA,AI,Data) 채용",메가존클라우드(주),등록일 23/09/22,~ 11/21(화),서울 강남구,경력무관,학력무관,정규직,,"머신러닝, PostgreSQL, ETL, SQL, MariaDB 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46633481&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
AI 비전 딥러닝 개발자 모집,라온피플(주),등록일 23/10/04,~ 10/31(화),경기 성남시 분당구,경력5년↑,학력무관,정규직,,"머신러닝, AI(인공지능), OpenCV, Python, Pytorch 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46677680&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
데이터 레이블러/데이터 라벨러,(주)아이넥스코퍼레이션,등록일 23/08/15,~ 10/14(토),서울 종로구,경력무관,대졸↑,정규직,,"머신러닝, 알고리즘, 딥러닝, AI(인공지능), 헬스케어 외 등록일 23/08/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46358773&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
[부산/경력 3년 이상] 데이터분석팀 - 데이터 분석가,트리노드 주식회사,등록일 23/09/05,채용시,부산 해운대구,경력3년↑,대졸↑,정규직,,"머신러닝, SQL, Python, RDBMS, 모델링 외 등록일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46509032&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
DE(데이터 엔지니어),(주)위메이드,등록일 23/10/06,~ 01/05(금),경기전체,경력 3~15년,학력무관,정규직,,"머신러닝, 메타버스, API, SE(시스템엔지니어), 크롤링 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46710644&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
[연구개발본부] 서버 백엔드 개발,(주)이글루코퍼레이션,수정일 23/09/25,~ 10/31(화),서울전체,경력 2~10년,학력무관,정규직,,"머신러닝, Python, Kafka, SE(시스템엔지니어), Kubernetes 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44736320&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
ML 파이프라인 개발 및 DBMS 운영 (Data Engineer),(주)에이모,등록일 23/08/03,상시채용,경기전체,경력 4~10년,대졸↑,정규직,,"머신러닝, SE(시스템엔지니어), 알고리즘, Kubernetes, DBMS 외 등록일 23/08/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46282298&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
[사람인] AI 서비스 개발(경력),(주)사람인,수정일 23/09/25,상시채용,서울전체,경력 3~10년,학력무관,정규직,,"머신러닝, AI(인공지능), Python, Pytorch, API 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46541539&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
피앤피시큐어 2023년 하반기 정보보안기술연구소(연구개발) 채용,㈜피앤피시큐어,등록일 23/10/10,~ 10/29(일),서울 강서구,경력무관,학력무관,정규직,,"머신러닝, 유지보수, Spring, SQL, MariaDB 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730718&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
머신비전 시스템 개발 및 AWS Full Stack 개발자 모집,뉴런어웨어,등록일 23/09/17,상시채용,서울 강남구,경력4년↑,대졸↑,정규직,,"머신러닝, R, Tensorflow, AWS, 클라우드 외 등록일 23/09/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46596618&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
[NHN] 페이코 서비스 데이터 사이언티스트,엔에이치엔(주),수정일 23/09/11,채용시,경기 성남시 분당구,경력2년↑,학력무관,정규직,,"머신러닝, 모델링, R, 빅데이터, C++ 외 수정일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46550884&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
[정규직] 솔루션 SW JAVA 경력개발자 채용,주식회사 이지서티,등록일 23/08/22,상시채용,서울 강남구,경력1년↑,대졸↑,정규직,,"머신러닝, AI(인공지능), Ajax, Python, API 외 등록일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46413466&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=8e2be29e-5634-480f-a00e-50cef53b4558
